国家,确诊,治愈,死亡,日期,累计确诊,现存确诊,累计治愈,累计死亡
奥地利,13248,2507,295,2020-04-11,1741159,1182301,451149,107709
以色列,10505,1236,95,2020-04-11,1741159,1182301,451149,107709
韩国,10480,7243,211,2020-04-11,1741159,1182301,451149,107709
瑞典,9685,17,870,2020-04-11,1741159,1182301,451149,107709
印度,7529,653,327,2020-04-11,1741159,1182301,451149,107709
爱尔兰,7393,62,288,2020-04-11,1741159,1182301,451149,107709
厄瓜多尔,7161,140,297,2020-04-11,1741159,1182301,451149,107709
智利,6501,1571,65,2020-04-11,1741159,1182301,451149,107709
澳大利亚,6292,119,56,2020-04-11,1741159,1182301,451149,107709
挪威,6267,0,112,2020-04-11,1741159,1182301,451149,107709
日本,6202,404,120,2020-04-11,1741159,1182301,451149,107709
波兰,5955,318,181,2020-04-11,1741159,1182301,451149,107709
秘鲁,5897,1569,169,2020-04-11,1741159,1182301,451149,107709
丹麦,5819,894,247,2020-04-11,1741159,1182301,451149,107709
捷克,5674,346,119,2020-04-11,1741159,1182301,451149,107709
罗马尼亚,5467,729,257,2020-04-11,1741159,1182301,451149,107709
巴基斯坦,4695,727,66,2020-04-11,1741159,1182301,451149,107709
马来西亚,4530,1995,73,2020-04-11,1741159,1182301,451149,107709
菲律宾,4428,157,247,2020-04-11,1741159,1182301,451149,107709
沙特阿拉伯,4033,720,52,2020-04-11,1741159,1182301,451149,107709
墨西哥,3844,1,233,2020-04-11,1741159,1182301,451149,107709
印度尼西亚,3842,64,327,2020-04-11,1741159,1182301,451149,107709
阿联酋,3736,588,20,2020-04-11,1741159,1182301,451149,107709
塞尔维亚,3380,118,74,2020-04-11,1741159,1182301,451149,107709
卢森堡,3163,241,54,2020-04-11,1741159,1182301,451149,107709
芬兰,2769,10,48,2020-04-11,1741159,1182301,451149,107709
卡塔尔,2728,247,6,2020-04-11,1741159,1182301,451149,107709
巴拿马,2528,4,63,2020-04-11,1741159,1182301,451149,107709
泰国,2518,1135,35,2020-04-11,1741159,1182301,451149,107709
哥伦比亚,2473,85,80,2020-04-11,1741159,1182301,451149,107709
多米尼加,2349,0,118,2020-04-11,1741159,1182301,451149,107709
新加坡,2299,406,7,2020-04-11,1741159,1182301,451149,107709
乌克兰,2203,35,69,2020-04-11,1741159,1182301,451149,107709
希腊,2081,19,93,2020-04-11,1741159,1182301,451149,107709
南非,2003,45,24,2020-04-11,1741159,1182301,451149,107709
俄罗斯,1981,169,19,2020-04-11,1741159,1182301,451149,107709
白俄罗斯,1981,169,19,2020-04-11,1741159,1182301,451149,107709
阿根廷,1975,358,82,2020-04-11,1741159,1182301,451149,107709
埃及,1794,384,135,2020-04-11,1741159,1182301,451149,107709
阿尔及利亚,1761,237,256,2020-04-11,1741159,1182301,451149,107709
冰岛,1675,751,7,2020-04-11,1741159,1182301,451149,107709
摩洛哥,1527,141,110,2020-04-11,1741159,1182301,451149,107709
克罗地亚,1495,231,21,2020-04-11,1741159,1182301,451149,107709
匈牙利,1310,115,85,2020-04-11,1741159,1182301,451149,107709
摩尔多瓦,1289,30,29,2020-04-11,1741159,1182301,451149,107709
伊拉克,1279,550,70,2020-04-11,1741159,1182301,451149,107709
爱沙尼亚,1258,93,24,2020-04-11,1741159,1182301,451149,107709
斯洛文尼亚,1160,137,45,2020-04-11,1741159,1182301,451149,107709
科威特,1154,112,1,2020-04-11,1741159,1182301,451149,107709
新西兰,1035,422,1,2020-04-11,1741159,1182301,451149,107709
巴林,1016,551,6,2020-04-11,1741159,1182301,451149,107709
立陶宛,999,54,22,2020-04-11,1741159,1182301,451149,107709
阿塞拜疆,991,159,10,2020-04-11,1741159,1182301,451149,107709
亚美尼亚,966,173,13,2020-04-11,1741159,1182301,451149,107709
波黑,886,129,36,2020-04-11,1741159,1182301,451149,107709
喀麦隆,820,98,12,2020-04-11,1741159,1182301,451149,107709
哈萨克斯坦,802,51,9,2020-04-11,1741159,1182301,451149,107709
斯洛伐克,728,23,2,2020-04-11,1741159,1182301,451149,107709
钻石公主号邮轮,712,574,11,2020-04-11,1741159,1182301,451149,107709
北马其顿,711,41,32,2020-04-11,1741159,1182301,451149,107709
波多黎各,683,0,33,2020-04-11,1741159,1182301,451149,107709
突尼斯,671,0,25,2020-04-11,1741159,1182301,451149,107709
保加利亚,648,3,24,2020-04-11,1741159,1182301,451149,107709
乌兹别克斯坦,624,30,3,2020-04-11,1741159,1182301,451149,107709
安道尔,622,94,28,2020-04-11,1741159,1182301,451149,107709
黎巴嫩,619,76,20,2020-04-11,1741159,1182301,451149,107709
塞浦路斯,616,0,15,2020-04-11,1741159,1182301,451149,107709
拉脱维亚,589,0,2,2020-04-11,1741159,1182301,451149,107709
古巴,564,0,15,2020-04-11,1741159,1182301,451149,107709
阿富汗,555,32,15,2020-04-11,1741159,1182301,451149,107709
阿曼,546,109,3,2020-04-11,1741159,1182301,451149,107709
哥斯达黎加,502,0,3,2020-04-11,1741159,1182301,451149,107709
科特迪瓦,480,54,3,2020-04-11,1741159,1182301,451149,107709
乌拉圭,465,214,21,2020-04-11,1741159,1182301,451149,107709
布基纳法索,443,146,24,2020-04-11,1741159,1182301,451149,107709
尼日尔,438,41,11,2020-04-11,1741159,1182301,451149,107709
阿尔巴尼亚,433,131,23,2020-04-11,1741159,1182301,451149,107709
留尼旺,376,0,0,2020-04-11,1741159,1182301,451149,107709
约旦,372,170,7,2020-04-11,1741159,1182301,451149,107709
马耳他,370,0,3,2020-04-11,1741159,1182301,451149,107709
圣马力诺,344,2,34,2020-04-11,1741159,1182301,451149,107709
洪都拉斯,343,0,23,2020-04-11,1741159,1182301,451149,107709
孟加拉国,330,33,21,2020-04-11,1741159,1182301,451149,107709
毛里求斯,318,23,9,2020-04-11,1741159,1182301,451149,107709
加纳,313,4,6,2020-04-11,1741159,1182301,451149,107709
尼日利亚,305,58,7,2020-04-11,1741159,1182301,451149,107709
吉尔吉斯斯坦,298,33,5,2020-04-11,1741159,1182301,451149,107709
塞内加尔,278,152,2,2020-04-11,1741159,1182301,451149,107709
玻利维亚,268,0,19,2020-04-11,1741159,1182301,451149,107709
巴勒斯坦,266,21,1,2020-04-11,1741159,1182301,451149,107709
越南,258,144,0,2020-04-11,1741159,1182301,451149,107709
黑山,257,3,2,2020-04-11,1741159,1182301,451149,107709
格鲁吉亚,233,56,3,2020-04-11,1741159,1182301,451149,107709
刚果（金）,223,16,20,2020-04-11,1741159,1182301,451149,107709
几内亚,212,15,0,2020-04-11,1741159,1182301,451149,107709
斯里兰卡,197,49,7,2020-04-11,1741159,1182301,451149,107709
肯尼亚,191,24,7,2020-04-11,1741159,1182301,451149,107709
马约特,191,0,2,2020-04-11,1741159,1182301,451149,107709
吉布提,187,36,2,2020-04-11,1741159,1182301,451149,107709
法罗群岛,184,0,0,2020-04-11,1741159,1182301,451149,107709
根西岛,181,0,5,2020-04-11,1741159,1182301,451149,107709
泽西岛,170,0,3,2020-04-11,1741159,1182301,451149,107709
委内瑞拉,166,0,7,2020-04-11,1741159,1182301,451149,107709
马恩岛,165,0,1,2020-04-11,1741159,1182301,451149,107709
马提尼克,154,0,6,2020-04-11,1741159,1182301,451149,107709
瓜德罗普岛,141,0,8,2020-04-11,1741159,1182301,451149,107709
文莱,136,99,1,2020-04-11,1741159,1182301,451149,107709
关岛,128,0,4,2020-04-11,1741159,1182301,451149,107709
巴拉圭,124,12,5,2020-04-11,1741159,1182301,451149,107709
柬埔寨,118,50,0,2020-04-11,1741159,1182301,451149,107709
卢旺达,118,7,0,2020-04-11,1741159,1182301,451149,107709
直布罗陀,113,0,1,2020-04-11,1741159,1182301,451149,107709
特立尼达和多巴哥,109,0,8,2020-04-11,1741159,1182301,451149,107709
萨尔瓦多,103,0,5,2020-04-11,1741159,1182301,451149,107709
马达加斯加,102,11,0,2020-04-11,1741159,1182301,451149,107709
危地马拉,95,0,3,2020-04-11,1741159,1182301,451149,107709
摩纳哥,90,3,1,2020-04-11,1741159,1182301,451149,107709
马里,87,22,7,2020-04-11,1741159,1182301,451149,107709
圭亚那,83,0,6,2020-04-11,1741159,1182301,451149,107709
法属圭亚那,83,0,0,2020-04-11,1741159,1182301,451149,107709
阿鲁巴,82,0,0,2020-04-11,1741159,1182301,451149,107709
列支敦士登,79,0,1,2020-04-11,1741159,1182301,451149,107709
多哥,76,25,3,2020-04-11,1741159,1182301,451149,107709
埃塞俄比亚,69,10,3,2020-04-11,1741159,1182301,451149,107709
牙买加,63,0,4,2020-04-11,1741159,1182301,451149,107709
巴巴多斯,63,0,3,2020-04-11,1741159,1182301,451149,107709
乌干达,53,0,0,2020-04-11,1741159,1182301,451149,107709
法属波利尼西亚,51,0,0,2020-04-11,1741159,1182301,451149,107709
加蓬,46,1,1,2020-04-11,1741159,1182301,451149,107709
美属维尔京群岛,46,0,1,2020-04-11,1741159,1182301,451149,107709
开曼群岛,45,0,2,2020-04-11,1741159,1182301,451149,107709
荷属圣马丁,43,0,8,2020-04-11,1741159,1182301,451149,107709
巴哈马,40,0,7,2020-04-11,1741159,1182301,451149,107709
赞比亚共和国,40,28,2,2020-04-11,1741159,1182301,451149,107709
百慕大,39,0,3,2020-04-11,1741159,1182301,451149,107709
几内亚比绍,38,0,0,2020-04-11,1741159,1182301,451149,107709
利比亚,37,3,5,2020-04-11,1741159,1182301,451149,107709
贝宁,35,5,1,2020-04-11,1741159,1182301,451149,107709
厄立特里亚,34,0,0,2020-04-11,1741159,1182301,451149,107709
圣马丁岛,32,0,2,2020-04-11,1741159,1182301,451149,107709
坦桑尼亚,32,5,3,2020-04-11,1741159,1182301,451149,107709
缅甸,31,2,3,2020-04-11,1741159,1182301,451149,107709
海地,30,0,2,2020-04-11,1741159,1182301,451149,107709
莫桑比克,20,1,0,2020-04-11,1741159,1182301,451149,107709
苏丹,19,2,2,2020-04-11,1741159,1182301,451149,107709
安提瓜和巴布达,19,0,2,2020-04-11,1741159,1182301,451149,107709
库拉索岛,14,0,1,2020-04-11,1741159,1182301,451149,107709
格林那达,14,0,0,2020-04-11,1741159,1182301,451149,107709
津巴布韦,13,0,3,2020-04-11,1741159,1182301,451149,107709
博茨瓦纳,13,0,1,2020-04-11,1741159,1182301,451149,107709
乍得,11,0,0,2020-04-11,1741159,1182301,451149,107709
圣其茨和尼维斯,11,0,0,2020-04-11,1741159,1182301,451149,107709
北马里亚纳群岛联邦,11,0,2,2020-04-11,1741159,1182301,451149,107709
苏里南,10,4,1,2020-04-11,1741159,1182301,451149,107709
伯利兹,9,0,1,2020-04-11,1741159,1182301,451149,107709
马拉维,9,0,1,2020-04-11,1741159,1182301,451149,107709
梵蒂冈,8,0,0,2020-04-11,1741159,1182301,451149,107709
圣文森特和格林纳丁斯,8,0,0,2020-04-11,1741159,1182301,451149,107709
蒙特塞拉特,8,0,0,2020-04-11,1741159,1182301,451149,107709
塞拉利昂,8,0,0,2020-04-11,1741159,1182301,451149,107709
毛里塔尼亚,7,2,1,2020-04-11,1741159,1182301,451149,107709
福克兰群岛,5,0,0,2020-04-11,1741159,1182301,451149,107709
南苏丹,4,0,0,2020-04-11,1741159,1182301,451149,107709
巴布亚新几内亚,2,0,0,2020-04-11,1741159,1182301,451149,107709
也门共和国,1,0,0,2020-04-11,1741159,1182301,451149,107709
美国,467184,26522,16736,2020-04-10,1644432,1121937,422655,99840
中国,159027,148298,6619,2020-04-10,1644432,1121937,422655,99840
西班牙,157022,55668,15843,2020-04-10,1644432,1121937,422655,99840
意大利,143626,28470,18279,2020-04-10,1644432,1121937,422655,99840
德国,113525,53913,2373,2020-04-10,1644432,1121937,422655,99840
法国,86334,23206,12210,2020-04-10,1644432,1121937,422655,99840
伊朗,68192,35465,4232,2020-04-10,1644432,1121937,422655,99840
英国,65077,135,7978,2020-04-10,1644432,1121937,422655,99840
土耳其,42282,2142,908,2020-04-10,1644432,1121937,422655,99840
比利时,26667,2872,3019,2020-04-10,1644432,1121937,422655,99840
瑞士,24184,10600,959,2020-04-10,1644432,1121937,422655,99840
荷兰,23097,2954,2511,2020-04-10,1644432,1121937,422655,99840
加拿大,20765,2770,524,2020-04-10,1644432,1121937,422655,99840
巴西,17857,127,941,2020-04-10,1644432,1121937,422655,99840
葡萄牙,15472,140,435,2020-04-10,1644432,1121937,422655,99840
奥地利,12969,2507,273,2020-04-10,1644432,1121937,422655,99840
韩国,10450,7117,208,2020-04-10,1644432,1121937,422655,99840
以色列,10095,1061,93,2020-04-10,1644432,1121937,422655,99840
瑞典,9141,17,793,2020-04-10,1644432,1121937,422655,99840
印度,6761,516,206,2020-04-10,1644432,1121937,422655,99840
爱尔兰,6224,0,235,2020-04-10,1644432,1121937,422655,99840
挪威,6157,0,108,2020-04-10,1644432,1121937,422655,99840
澳大利亚,6152,119,52,2020-04-10,1644432,1121937,422655,99840
日本,6134,404,119,2020-04-10,1644432,1121937,422655,99840
智利,5972,1115,57,2020-04-10,1644432,1121937,422655,99840
丹麦,5635,894,237,2020-04-10,1644432,1121937,422655,99840
波兰,5575,284,174,2020-04-10,1644432,1121937,422655,99840
捷克,5467,301,112,2020-04-10,1644432,1121937,422655,99840
罗马尼亚,5202,647,229,2020-04-10,1644432,1121937,422655,99840
巴基斯坦,4489,572,63,2020-04-10,1644432,1121937,422655,99840
厄瓜多尔,4450,140,242,2020-04-10,1644432,1121937,422655,99840
马来西亚,4346,1830,70,2020-04-10,1644432,1121937,422655,99840
秘鲁,4332,1231,121,2020-04-10,1644432,1121937,422655,99840
菲律宾,4195,140,221,2020-04-10,1644432,1121937,422655,99840
沙特阿拉伯,3651,685,47,2020-04-10,1644432,1121937,422655,99840
印度尼西亚,3512,64,306,2020-04-10,1644432,1121937,422655,99840
墨西哥,3441,1,194,2020-04-10,1644432,1121937,422655,99840
塞尔维亚,3105,118,71,2020-04-10,1644432,1121937,422655,99840
卢森堡,3034,241,46,2020-04-10,1644432,1121937,422655,99840
阿联酋,2990,268,14,2020-04-10,1644432,1121937,422655,99840
芬兰,2605,10,42,2020-04-10,1644432,1121937,422655,99840
卡塔尔,2512,227,6,2020-04-10,1644432,1121937,422655,99840
泰国,2473,1013,33,2020-04-10,1644432,1121937,422655,99840
巴拿马,2249,4,59,2020-04-10,1644432,1121937,422655,99840
哥伦比亚,2223,85,69,2020-04-10,1644432,1121937,422655,99840
新加坡,2108,406,7,2020-04-10,1644432,1121937,422655,99840
希腊,2011,19,86,2020-04-10,1644432,1121937,422655,99840
南非,2003,45,24,2020-04-10,1644432,1121937,422655,99840
俄罗斯,1981,169,19,2020-04-10,1644432,1121937,422655,99840
白俄罗斯,1981,169,19,2020-04-10,1644432,1121937,422655,99840
多米尼加,1956,0,98,2020-04-10,1644432,1121937,422655,99840
乌克兰,1892,35,57,2020-04-10,1644432,1121937,422655,99840
阿根廷,1795,358,65,2020-04-10,1644432,1121937,422655,99840
埃及,1699,348,118,2020-04-10,1644432,1121937,422655,99840
冰岛,1648,688,6,2020-04-10,1644432,1121937,422655,99840
阿尔及利亚,1572,237,205,2020-04-10,1644432,1121937,422655,99840
摩洛哥,1431,114,105,2020-04-10,1644432,1121937,422655,99840
克罗地亚,1407,219,20,2020-04-10,1644432,1121937,422655,99840
爱沙尼亚,1258,93,24,2020-04-10,1644432,1121937,422655,99840
伊拉克,1232,496,69,2020-04-10,1644432,1121937,422655,99840
匈牙利,1190,112,77,2020-04-10,1644432,1121937,422655,99840
摩尔多瓦,1174,30,28,2020-04-10,1644432,1121937,422655,99840
斯洛文尼亚,1124,128,43,2020-04-10,1644432,1121937,422655,99840
立陶宛,999,54,22,2020-04-10,1644432,1121937,422655,99840
科威特,993,112,1,2020-04-10,1644432,1121937,422655,99840
新西兰,992,317,1,2020-04-10,1644432,1121937,422655,99840
亚美尼亚,937,149,11,2020-04-10,1644432,1121937,422655,99840
阿塞拜疆,926,101,9,2020-04-10,1644432,1121937,422655,99840
巴林,913,530,6,2020-04-10,1644432,1121937,422655,99840
波黑,846,101,35,2020-04-10,1644432,1121937,422655,99840
喀麦隆,803,61,10,2020-04-10,1644432,1121937,422655,99840
哈萨克斯坦,727,51,7,2020-04-10,1644432,1121937,422655,99840
斯洛伐克,715,23,2,2020-04-10,1644432,1121937,422655,99840
钻石公主号邮轮,712,574,11,2020-04-10,1644432,1121937,422655,99840
北马其顿,663,35,30,2020-04-10,1644432,1121937,422655,99840
突尼斯,643,0,25,2020-04-10,1644432,1121937,422655,99840
保加利亚,635,3,24,2020-04-10,1644432,1121937,422655,99840
波多黎各,620,0,24,2020-04-10,1644432,1121937,422655,99840
黎巴嫩,609,67,20,2020-04-10,1644432,1121937,422655,99840
安道尔,601,71,26,2020-04-10,1644432,1121937,422655,99840
拉脱维亚,589,0,2,2020-04-10,1644432,1121937,422655,99840
塞浦路斯,562,0,14,2020-04-10,1644432,1121937,422655,99840
乌兹别克斯坦,555,30,3,2020-04-10,1644432,1121937,422655,99840
阿富汗,521,32,15,2020-04-10,1644432,1121937,422655,99840
阿曼,484,109,3,2020-04-10,1644432,1121937,422655,99840
哥斯达黎加,483,0,2,2020-04-10,1644432,1121937,422655,99840
古巴,457,0,12,2020-04-10,1644432,1121937,422655,99840
乌拉圭,456,192,7,2020-04-10,1644432,1121937,422655,99840
科特迪瓦,444,52,3,2020-04-10,1644432,1121937,422655,99840
布基纳法索,443,146,24,2020-04-10,1644432,1121937,422655,99840
阿尔巴尼亚,416,131,23,2020-04-10,1644432,1121937,422655,99840
尼日尔,410,40,11,2020-04-10,1644432,1121937,422655,99840
约旦,372,161,7,2020-04-10,1644432,1121937,422655,99840
留尼旺,362,0,0,2020-04-10,1644432,1121937,422655,99840
马耳他,350,0,1,2020-04-10,1644432,1121937,422655,99840
洪都拉斯,343,0,23,2020-04-10,1644432,1121937,422655,99840
毛里求斯,314,23,7,2020-04-10,1644432,1121937,422655,99840
加纳,313,4,6,2020-04-10,1644432,1121937,422655,99840
圣马力诺,308,2,34,2020-04-10,1644432,1121937,422655,99840
尼日利亚,288,51,7,2020-04-10,1644432,1121937,422655,99840
吉尔吉斯斯坦,280,33,4,2020-04-10,1644432,1121937,422655,99840
塞内加尔,265,137,2,2020-04-10,1644432,1121937,422655,99840
巴勒斯坦,263,21,1,2020-04-10,1644432,1121937,422655,99840
越南,257,144,0,2020-04-10,1644432,1121937,422655,99840
黑山,249,0,2,2020-04-10,1644432,1121937,422655,99840
格鲁吉亚,230,54,3,2020-04-10,1644432,1121937,422655,99840
孟加拉国,218,33,20,2020-04-10,1644432,1121937,422655,99840
刚果（金）,215,13,20,2020-04-10,1644432,1121937,422655,99840
玻利维亚,210,0,15,2020-04-10,1644432,1121937,422655,99840
几内亚,194,11,0,2020-04-10,1644432,1121937,422655,99840
斯里兰卡,190,49,7,2020-04-10,1644432,1121937,422655,99840
肯尼亚,189,22,7,2020-04-10,1644432,1121937,422655,99840
马约特,186,0,2,2020-04-10,1644432,1121937,422655,99840
法罗群岛,184,0,0,2020-04-10,1644432,1121937,422655,99840
泽西岛,170,0,3,2020-04-10,1644432,1121937,422655,99840
根西岛,166,0,4,2020-04-10,1644432,1121937,422655,99840
委内瑞拉,166,0,7,2020-04-10,1644432,1121937,422655,99840
马提尼克,152,0,4,2020-04-10,1644432,1121937,422655,99840
吉布提,150,36,1,2020-04-10,1644432,1121937,422655,99840
马恩岛,150,0,1,2020-04-10,1644432,1121937,422655,99840
瓜德罗普岛,139,0,8,2020-04-10,1644432,1121937,422655,99840
文莱,136,99,1,2020-04-10,1644432,1121937,422655,99840
关岛,125,0,4,2020-04-10,1644432,1121937,422655,99840
巴拉圭,119,12,5,2020-04-10,1644432,1121937,422655,99840
柬埔寨,117,50,0,2020-04-10,1644432,1121937,422655,99840
直布罗陀,113,0,1,2020-04-10,1644432,1121937,422655,99840
卢旺达,113,7,0,2020-04-10,1644432,1121937,422655,99840
特立尼达和多巴哥,107,0,8,2020-04-10,1644432,1121937,422655,99840
萨尔瓦多,93,0,5,2020-04-10,1644432,1121937,422655,99840
马达加斯加,93,11,0,2020-04-10,1644432,1121937,422655,99840
危地马拉,87,0,3,2020-04-10,1644432,1121937,422655,99840
马里,87,22,7,2020-04-10,1644432,1121937,422655,99840
摩纳哥,84,3,1,2020-04-10,1644432,1121937,422655,99840
列支敦士登,79,0,1,2020-04-10,1644432,1121937,422655,99840
圭亚那,77,0,6,2020-04-10,1644432,1121937,422655,99840
法属圭亚那,77,0,0,2020-04-10,1644432,1121937,422655,99840
多哥,76,25,3,2020-04-10,1644432,1121937,422655,99840
阿鲁巴,74,0,0,2020-04-10,1644432,1121937,422655,99840
埃塞俄比亚,65,4,2,2020-04-10,1644432,1121937,422655,99840
牙买加,63,0,3,2020-04-10,1644432,1121937,422655,99840
巴巴多斯,63,0,3,2020-04-10,1644432,1121937,422655,99840
刚果（布）,60,5,5,2020-04-10,1644432,1121937,422655,99840
乌干达,53,0,0,2020-04-10,1644432,1121937,422655,99840
法属波利尼西亚,51,0,0,2020-04-10,1644432,1121937,422655,99840
开曼群岛,45,0,2,2020-04-10,1644432,1121937,422655,99840
美属维尔京群岛,45,0,1,2020-04-10,1644432,1121937,422655,99840
加蓬,44,1,1,2020-04-10,1644432,1121937,422655,99840
赞比亚共和国,40,25,2,2020-04-10,1644432,1121937,422655,99840
荷属圣马丁,40,0,8,2020-04-10,1644432,1121937,422655,99840
